1611666426,1551.28
1611666427,1549.8
1611666428,1548.73
1611666429,1535.67
1611666430,1513.96
1611666431,1129.94
1611666432,143.07
1611666433,144.19
1611666434,125.76
1611666435,70.69
1611666436,71.6
1611666437,60.73
1611666438,49.51
1611666439,109.33
1611666440,134.9
1611666441,85.67
1611666442,88.99
1611666443,87.04
1611666444,87.61
1611666445,68.05
1611666446,48.88
1611666447,47.37
1611666448,47.57
1611666449,48.63
1611666450,48.23
1611666451,46.71
1611666452,46.66
1611666453,47.72
1611666454,48.49
1611666455,111.49
1611666456,132.95
1611666457,68.36
1611666458,47.06
1611666459,47.31
1611666460,48.03
1611666461,47.2
1611666462,47.5
1611666463,48.7
1611666464,47.62
1611666465,47.53
1611666466,48.4
1611666467,47.66
1611666468,47.8
1611666469,48.32
1611666470,48.33
1611666471,112.47
1611666472,133.02
1611666473,67.33
1611666474,47.44
1611666475,48.89
1611666476,48.82
1611666477,47.85
1611666478,48.54
1611666479,48.31
1611666480,47.62
1611666481,46.55
1611666482,45.39
1611666483,45.02
1611666484,45.08
1611666485,45.77
1611666486,44.3
1611666487,105.95
1611666488,132.52
1611666489,66.96
1611666490,44.97
1611666491,44.45
1611666492,45.35
1611666493,45.62
1611666494,44.81
1611666495,44.22
1611666496,44.99
1611666497,50.16
1611666498,50.25
1611666499,51.11
1611666500,50.72
1611666501,46.14
1611666502,46.1
1611666503,100.68
1611666504,138.7
1611666505,85.28
1611666506,85.58
1611666507,85.4
1611666508,84.02
1611666509,69.18
1611666510,46.42
1611666511,47.71
1611666512,48.87
1611666513,48.66
1611666514,48.23
1611666515,49.32
1611666516,48.95
1611666517,47.68
1611666518,48.91
1611666519,98.37
1611666520,143.08
1611666521,87.21
1611666522,86.72
1611666523,93.25
1611666524,93.15
1611666525,77.09
1611666526,53.23
1611666527,52.98
1611666528,48.72
1611666529,49.39
1611666530,48.63
1611666531,49.63
1611666532,49.86
1611666533,48.68
1611666534,47.19
1611666535,101.7
1611666536,147.98
1611666537,93.44
1611666538,93.89
1611666539,92.53
1611666540,93.38
1611666541,77.59
1611666542,52.97
1611666543,52.23
1611666544,52.79
1611666545,53.18
1611666546,54.43
1611666547,53.94
1611666548,53.84
1611666549,54.28
1611666550,52.61
1611666551,108.15
1611666552,147.73
1611666553,102.56
1611666554,74.43
1611666555,72.44
1611666556,76.99
1611666557,69.81
1611666558,68.31
1611666559,50.04
1611666560,48.81
1611666561,64.15
1611666562,88.42
1611666563,95.48
1611666564,97.87
1611666565,96.84
1611666566,96.43
1611666567,154.99
1611666568,184.86
1611666569,117.7
1611666570,96.25
1611666571,96.8
1611666572,97.41
1611666573,96.81
1611666574,95.82
1611666575,93.69
1611666576,95.63
1611666577,95.63
1611666578,95.87
1611666579,94.69
1611666580,95.01
1611666581,92.03
1611666582,92.84
1611666583,151.05
1611666584,183.74
1611666585,116.18
1611666586,92.1
1611666587,91.9
1611666588,92.45
1611666589,93.03
1611666590,91.61
1611666591,91.86
1611666592,93.04
1611666593,93.1
1611666594,92.78
1611666595,93.35
1611666596,92.13
1611666606,92.05
1611666606,92.31
1611666606,143.06
1611666606,188.01
1611666606,132.69
1611666606,132.23
1611666606,132.13
1611666606,132.6
1611666606,118.68
1611666606,93.12
1611666607,93.17
1611666608,92.68
1611666609,93
1611666610,93.93
1611666611,96.11
1611666612,95.39
1611666613,95.91
1611666614,95.3
1611666615,139.86
1611666616,194.17
1611666617,134.17
1611666618,134.82
1611666619,134.79
1611666621,132.82
1611666623,121.94
1611666623,94.56
1611666623,95.44
1611666624,95.76
1611666625,95.37
1611666626,95.27
1611666627,94.21
1611666628,94.8
1611666629,94.41
1611666630,94.54
1611666631,136.76
1611666632,195.55
1611666633,134.55
1611666634,133.64
1611666635,134.92
1611666636,135.03
1611666637,122.19
1611666638,95.25
1611666639,96.18
1611666640,94.58
1611666641,94.89
1611666642,96.25
1611666643,94.79
1611666644,94.75
1611666645,89.8
1611666646,53.42
1611666647,90.01
1611666648,149.06
1611666649,74.65
1611666650,46.72
1611666651,45.63
1611666652,46.92
1611666653,46.72
1611666654,46.41
1611666655,46.15
1611666656,46.06
1611666657,47.65
1611666658,47.4
1611666659,45.68
1611666660,47.55
1611666661,45.93
1611666662,46.91
1611666663,89.73
1611666664,140.27
1611666665,71.64
1611666666,48.08
1611666667,46.29
1611666668,45.88
1611666669,47.2
1611666670,45.54
1611666671,46.19
1611666672,47.1
1611666673,46.02
1611666674,47.5
1611666675,47.24
1611666676,47.19
1611666677,46.49
1611666678,46.52
1611666679,92.68
1611666680,136.44
1611666681,68.58
1611666682,43.41
1611666683,43.09
1611666684,44.2
1611666685,43.34
1611666686,43.5
1611666687,43.79
1611666688,44.57
1611666689,44.17
1611666690,44.06
1611666691,43.97
1611666692,43.71
1611666693,44.85
1611666694,44.46
1611666695,90.87
1611666696,135.37
1611666697,81.94
1611666698,81.18
1611666699,81.41
1611666700,81.38
1611666701,69.25
1611666702,44.23
1611666703,44.72
1611666704,43.6
1611666705,43
1611666706,45.52
1611666707,44.25
1611666708,44.02
1611666709,43.2
1611666710,45.72
1611666711,87.7
1611666712,140.91
1611666713,83.58
1611666714,85.93
1611666715,84.34
1611666716,84.06
1611666717,73.25
1611666718,46.28
1611666719,46.27
1611666720,46.55
1611666721,47.65
1611666722,46.6
1611666723,46.87
1611666724,46.18
1611666725,47
1611666726,46.01
1611666727,83.16
1611666728,145.18
1611666729,255.84
1611666730,424.67
1611666731,425.29
1611666732,423.83
1611666733,414.52
1611666734,387.58
1611666735,386.89
1611666736,386.73
1611666737,387.63
1611666738,387.11
1611666739,387.12
1611666740,387.87
1611666741,388.12
1611666742,387.22
1611666743,420
1611666744,487.32
1611666745,415.92
1611666747,387.64
1611666747,387.78
1611666748,386.42
1611666749,387.01
1611666750,387.8
1611666751,387.95
1611666752,386.7
1611666753,387.98
1611666754,387.82
1611666755,387.57
1611666756,388.4
1611666757,386.87
1611666758,386.15
1611666759,418
1611666760,488.32
1611666761,414.97
1611666762,388.26
1611666763,387.34
1611666764,386.18
1611666765,386.46
1611666766,386.08
1611666767,387.05
1611666768,388.05
1611666769,386.51
1611666770,386.39
1611666771,387.78
1611666772,387.09
1611666773,388.98
1611666774,387.49
1611666775,418.36
1611666776,488.51
1611666778,415.79
1611666778,388.79
1611666779,388.87
1611666780,385.11
1611666781,384.52
1611666782,385.5
1611666783,385.43
1611666784,384.97
1611666785,385.27
1611666786,384.35
1611666787,384.45
1611666788,384.85
1611666789,384.1
1611666790,384.61
1611666791,419.95
1611666792,482.16
1611666793,420.81
1611666794,419.95
1611666796,421
1611666796,420.2
1611666797,408.99
1611666798,384.43
1611666799,382.27
1611666800,384.8
1611666801,384.65
1611666802,385.82
1611666803,384.83
1611666804,385.31
1611666805,384.71
1611666806,383.67
1611666807,421.95
1611666808,479.7
1611666809,423.06
1611666810,423.37
1611666811,424.82
1611666812,424.77
1611666814,411.84
1611666814,387.16
1611666815,386.81
1611666816,385.75
1611666817,388.08
1611666818,386.38
1611666819,386.21
1611666820,387.02
1611666821,385.79
1611666822,387.51
1611666823,421.7
1611666824,484.39
1611666825,423.58
1611666826,423.25
1611666827,423.74
1611666828,423.45
1611666829,413.38
1611666830,386.22
1611666831,385.97
1611666832,386.6
1611666837,386.59
1611666837,391
1611666837,391.75
1611666837,391.8
1611666837,389.58
1611666838,388.27
1611666839,421.53
1611666840,490.28
1611666841,427.45
1611666842,426.38
1611666843,426.03
1611666844,424.39
1611666846,417.72
1611666846,389.89
1611666850,390.16
1611666850,389.73
1611666850,389.92
1611666850,389.36
1611666851,384.79
1611666852,383.89
1611666853,383.46
1611666855,385.04
1611666855,413.25
1611666856,486.99
1611666857,414.11
1611666858,384.8
1611666859,385.92
1611666860,386.26
1611666861,384.35
1611666862,385.32
1611666863,385.01
1611666864,385.9
1611666865,386.84
1611666866,386.46
1611666867,386.01
1611666868,385.73
1611666869,385.8
1611666870,386.01
1611666871,411.32
1611666872,487.61
1611666873,414.47
1611666874,383.92
1611666875,384.61
1611666876,383.66
1611666877,384.51
1611666878,384.9
1611666879,384.78
1611666880,382.49
1611666881,382.73
1611666882,382.11
1611666883,381.89
1611666884,382.76
1611666885,381.62
1611666886,381.94
1611666887,409.3
1611666888,501.52
1611666889,493.29
1611666893,464.52
1611666893,465.78
1611666893,465.16
1611666893,466.02
1611666895,465.34
1611666895,462.95
1611666896,465.73
1611666897,465.13
1611666898,464.98
1611666899,463.88
1611666900,463.74
1611666901,464.42
1611666902,462.71
1611666903,473.76
1611666904,500.55
1611666905,499.79
1611666906,499.99
1611666907,499.02
1611666909,499.58
1611666909,490.97
1611666929,467.86
1611666930,464.47
1611666931,466.16
1611666932,465.91
1611666933,466.63
1611666934,465.99
1611666938,476.06
1611666938,502.12
1611666938,501.28
1611666938,501.67
1611666939,502.38
1611666940,502.83
1611666941,493.89
1611666942,464.73
1611666943,465.97
1611666945,464.82
1611666945,465.79
1611666946,464.88
1611666947,466.27
1611666948,466.42
1611666949,466.43
1611666950,465.62
1611666951,472.87
1611666953,503.23
1611666953,502.74
1611666957,502.41
1611666957,503.33
1611666957,502.29
1611666957,496.32
1611666958,466.2
1611666959,466.12
1611666960,466.15
1611666964,465.4
1611666964,465.49
1611666964,465.19
1611666964,465.84
1611666965,465.9
1611666966,466.23
1611666967,471.61
1611666968,501.3
1611666969,496.02
1611666970,464.99
1611666971,466.14
1611666972,467.15
1611666973,466.73
1611666974,467.06
1611666975,466.74
1611666976,466.93
1611666977,466.3
1611666978,465.68
1611666979,463.3
1611666981,464.59
1611666981,462.79
1611666982,464.55
1611666983,469.85
1611666984,501.08
1611666985,493.52
1611666986,463.25
1611666987,463.71
1611666988,477.1
1611666989,488
1611666990,489
1611666991,488.19
1611666992,488.18
1611666993,487.82
1611666994,488.91
1611666995,488.42
1611666996,488.51
1611666997,487.98
1611666999,486.14
1611666999,496.68
1611667000,526.51
1611667001,516.37
1611667002,487.21
1611667003,487.41
1611667004,486.93
1611667005,487.38
1611667006,486.82
1611667007,486.3
1611667008,489.44
1611667009,492.11
1611667010,490.56
1611667011,490.52
1611667012,490.36
1611667013,490.52
1611667014,490.84
1611667015,500.05
1611667016,529.17
1611667017,529.73
1611667018,528.55
1611667020,530.24
1611667020,528.56
1611667021,520.45
1611667022,491.12
1611667024,491.5
1611667024,489.89
1611667025,490.51
1611667026,490.88
1611667027,489.37
1611667029,489.26
1611667039,490.02
1611667039,489.85
1611667039,497.37
1611667039,527.95
1611667039,529.88
1611667039,528.99
1611667039,528.15
1611667039,527.87
1611667039,519.68
1611667039,490.39
1611667039,490.88
1611667040,490.98
1611667041,490.86
1611667043,492.43
1611667043,492.21
1611667044,491.15
1611667045,490.56
1611667046,490.78
1611667047,498.15
1611667048,512.47
1611667050,442.36
1611667050,441.71
1611667051,442.49
1611667052,443.98
1611667053,437.81
1611667055,405.18
1611667056,404.52
1611667056,405.73
1611667057,405.54
1611667058,405.14
1611667059,404.68
1611667060,404.96
1611667061,405.12
1611667062,404.65
1611667063,426.28
1611667064,516.59
1611667065,441.75
1611667066,442.86
1611667067,443.89
1611667068,443.91
1611667069,437.26
1611667070,404.19
1611667071,404.64
1611667072,405.61
1611667073,405.1
1611667074,403.51
1611667075,405.1
1611667076,403.64
1611667077,404.39
1611667078,403.16
1611667080,419.36
1611667080,516.03
1611667081,435.72
1611667085,401.55
1611667085,400.7
1611667085,401.71
1611667085,401.36
1611667086,402.47
1611667087,401.71
1611667088,403.42
1611667089,402.32
1611667090,402.15
1611667091,402.87
1611667092,408.06
1611667093,406.71
1611667094,407.37
1611667095,427.03
1611667096,518.11
1611667098,436.81
1611667098,403.18
1611667099,403.88
1611667100,402.14
1611667101,401.62
1611667102,403.22
1611667103,403.68
1611667104,402.54
1611667105,403.55
1611667106,403.46
1611667107,404.16
1611667108,404.21
1611667109,405.96
1611667110,405.33
1611667114,430.2
1611667114,515.45
1611667114,435.72
1611667114,404.23
1611667115,406.29
1611667116,405.07
1611667117,404.84
1611667118,405.59
1611667119,404.86
1611667120,404.27
1611667121,402.16
1611667123,404.26
1611667123,405
1611667124,402.79
1611667125,404.43
1611667126,404.21
1611667127,430.6
1611667128,513.12
1611667130,443.74
1611667130,444.05
1611667131,443.26
1611667132,443.14
1611667133,437.34
1611667134,404.08
1611667135,404.84
1611667136,405.05
1611667137,404.28
1611667138,403.66
1611667139,403.67
1611667141,404.11
1611667141,403.99
1611667142,403.96
1611667143,426.54
1611667144,516.77
1611667145,442.41
1611667146,443.82
1611667147,442.53
1611667148,441.82
1611667149,436.63
1611667150,403.71
1611667151,404.33
1611667152,405.09
1611667153,404.01
1611667154,402.96
1611667155,404.14
1611667157,403.22
1611667157,404.46
1611667158,405.55
1611667159,421.03
1611667170,521.37
1611667170,442.08
1611667170,442.61
1611667170,443.61
1611667170,444.09
1611667170,438.6
1611667170,402.3
1611667170,403.48
1611667170,404.26
1611667170,404.55
1611667170,402.81
1611667171,403.46
1611667172,404.68
1611667173,403.35
1611667174,404.21
1611667175,418.14
1611667176,523.3
1611667177,439.1
1611667178,401.3
1611667179,402.05
1611667180,400.76
1611667181,401.3
1611667182,402.4
1611667183,402.85
1611667184,402.3
1611667185,403.64
1611667186,401.44
1611667187,402.79
1611667188,402.22
1611667190,402.33
1611667190,401.62
1611667191,418.31
1611667192,518.57
1611667193,435.54
1611667194,402.87
1611667198,402.26
1611667198,402.3
1611667198,402.72
1611667198,402.68
1611667199,402.86
1611667200,402.24
1611667201,402.27
1611667203,401.75
1611667203,402.62
1611667204,402.88
1611667205,401.62
1611667206,402.02
1611667207,424.97
1611667208,518.39
1611667209,437.3
1611667211,405.43
1611667211,404.85
1611667212,405.13
1611667213,405.15
1611667214,405.78
1611667215,406.24
1611667216,404.51
1611667221,404.1
1611667221,405.16
1611667221,404.66
1611667221,405.39
1611667221,404.74
1611667222,405.19
1611667223,425.65
1611667224,519.73
1611667225,444.91
1611667226,443.92
1611667227,444.44
1611667228,443.38
1611667229,438.89
1611667230,405.13
1611667231,405.09
1611667232,405.5
1611667238,406.1
1611667238,405.78
1611667238,406.53
1611667238,405.92
1611667238,406.26
1611667238,407.1
1611667239,420.7
1611667241,526.57
1611667241,445.36
1611667242,447.73
1611667243,445.69
1611667244,446.69
1611667245,442.85
1611667246,407.02
1611667248,405.39
1611667248,405.49
1611667249,406.77
1611667250,405.95
1611667251,405.13
1611667256,405.88
1611667256,405.9
1611667256,406.46
1611667256,414.96
1611667256,529.02
1611667257,446.71
1611667258,445.88
1611667259,444.96
1611667261,444.47
1611667261,443.34
1611667262,405.97
1611667263,404.97
1611667264,406.38
1611667265,405.59
1611667271,406.92
1611667271,404.37
1611667271,404.88
1611667271,404.86
1611667271,406.41
1611667273,413.12
1611667273,526.39
1611667273,442.97
1611667274,405.27
1611667275,405.61
1611667276,405.16
1611667277,404.49
1611667278,402.67
1611667279,403.47
1611667283,403.81
1611667283,404.18
1611667283,403.38
1611667283,404.24
1611667285,403.58
1611667285,403.21
1611667286,402.96
1611667287,412.54
1611667288,524.73
1611667289,441.77
1611667290,402.79
1611667296,403.29
1611667296,402.44
1611667296,404.21
1611667296,403.02
1611667296,402.85
1611667296,402.41
1611667300,402.73
1611667300,403.26
1611667300,402.75
1611667300,400.48
1611667301,400.99
1611667302,401.38
1611667303,414.25
1611667304,519.95
1611667305,436.51
1611667307,401.68
1611667308,402.26
1611667308,404.31
1611667309,403.83
1611667310,404.02
1611667312,403.45
1611667312,404.77
1611667313,403.73
1611667315,405.1
1611667315,404.26
1611667316,403.19
1611667318,403.85
1611667318,405.28
1611667319,417.57
1611667320,522.27
1611667321,444.08
1611667322,444.28
1611667324,442.02
1611667324,443.25
1611667325,438.94
1611667326,404.09
1611667328,403.93
1611667328,404.56
1611667329,403.88
1611667330,403.66
1611667334,404.65
1611667334,403.08
1611667334,403.36
1611667334,403.42
1611667335,413.09
1611667336,526.17
1611667337,442.22
1611667338,443.69
1611667339,442.13
1611667343,442.89
1611667343,442.55
1611667343,404.61
1611667343,404.32
1611667344,403.41
1611667345,403.43
1611667346,405.45
1611667348,405.05
1611667348,403.97
1611667349,403.65
1611667350,403.56
1611667351,408.87
1611667353,527.61
1611667353,444.45
1611667354,442.68
1611667355,443.98
1611667356,443.36
1611667357,441.41
1611667358,405.54
1611667359,404.77
1611667360,403.41
1611667361,405.19
1611667362,404.74
1611667363,404.1
1611667364,404.94
1611667365,405.11
1611667368,404.86
1611667376,406.58
1611667376,529.39
1611667376,446.61
1611667376,406.5
1611667376,405.77
1611667376,405.23
1611667376,404.14
1611667376,405.75
1611667376,405.66
1611667376,406.06
1611667377,402.34
1611667378,403.27
1611667380,402
1611667384,402.05
1611667384,402.8
1611667384,402.16
1611667384,405.28
1611667384,526.6
1611667385,442.81
1611667386,404.76
1611667391,403.65
1611667391,404.3
1611667391,404.13
1611667391,403.39
1611667393,402.65
1611667393,402.22
1611667393,405.7
1611667394,402.19
1611667395,404.36
1611667397,403.17
1611667397,404.2
1611667398,404.6
1611667399,411.58
1611667400,525.77
1611667401,441.66
1611667402,402.6
1611667403,403.65
1611667404,403.13
1611667405,403.76
1611667407,403.09
1611667412,405.19
1611667412,405.2
1611667412,404.54
1611667412,405.3
1611667412,405.43
1611667412,405.98
1611667413,405.43
1611667414,405.04
1611667416,413.99
1611667416,527.88
1611667417,443.44
1611667418,443.78
1611667419,444.87
1611667420,442.88
1611667421,440.9
1611667422,404.32
1611667423,405.88
1611667424,404.56
1611667425,405.16
1611667426,404.2
1611667428,404.29
1611667428,404.27
1611667430,404.69
1611667430,403.53
1611667432,408.45
1611667432,527.92
1611667434,444.29
1611667434,442.79
1611667435,443.44
1611667437,444.25
1611667437,442.82
1611667438,404.88
1611667439,404.61
1611667440,403.54
1611667441,403.5
1611667442,404.03
1611667443,403.99
1611667444,404.25
1611667445,403.63
1611667446,405.08
1611667447,405.29
1611667448,527.39
1611667449,448.57
1611667454,442.92
1611667454,443.31
1611667454,444.39
1611667454,443.66
1611667454,405.76
1611667455,403.15
1611667456,404.37
1611667461,404.78
1611667461,403.41
1611667461,404.67
1611667461,403.87
1611667461,404.79
1611667462,404.7
1611667463,405.44
1611667464,526.18
1611667465,449.3
1611667470,407.39
1611667470,404.57
1611667470,403.73
1611667470,404.31
1611667470,404.27
1611667471,404.89
1611667472,403.86
1611667473,405.43
1611667474,404.69
1611667475,406.62
1611667476,405.16
1611667477,402.67
1611667478,403.19
1611667480,402.91
1611667481,523.81
1611667481,446.34
1611667482,404.46
1611667483,402.65
1611667485,404.14
1611667485,402.77
1611667487,403.06
1611667487,403.07
1611667488,403.88
1611667489,402.71
1611667490,403.46
1611667492,404.19
1611667493,402.65
1611667493,402.99
1611667494,402.82
1611667495,404.04
1611667496,525.55
1611667497,443.27
1611667498,403.01
1611667499,401.87
1611667500,402.31
1611667501,403.35
1611667502,402.95
1611667503,403.03
1611667504,401.92
1611667506,401.67
1611667506,405.38
1611667507,405.83
1611667509,404.97
1611667509,405.45
1611667510,405.23
1611667511,410.36
1611667512,529.72
1611667513,446.34
1611667514,444.61
1611667515,444.18
1611667517,444.17
1611667517,442.69
1611667518,405.83
1611667519,405.92
1611667520,405.87
1611667521,404.28
1611667522,405.55
1611667523,404.84
1611667524,405.95
1611667525,404.26
1611667548,444.68
1611667550,443.57
1611667550,406.54
1611667551,405.38
1611667552,404.96
1611667553,406.59
1611667554,407.07
1611667555,406.27
1611667556,405.94
1611667557,406.1
1611667559,406.09
1611667559,408.52
1611667560,531.21
1611667561,446.76
1611667563,407.17
1611667563,406.4
1611667564,406.77
1611667565,406.24
1611667566,407.75
1611667568,405.35
1611667569,405.82
1611667569,407.65
1611667571,404.48
1611667571,404.98
1611667572,405.83
1611667573,406.15
1611667574,404.54
1611667576,409.42
1611667576,527.73
1611667577,442.61
1611667578,404.78
1611667579,403.65
1611667580,403
1611667581,402.25
1611667582,402.15
1611667583,402.39
1611667584,403.96
1611667586,404.03
1611667586,403.41
1611667587,404.7
1611667588,404.26
1611667589,404.07
1611667590,404
1611667591,411.7
1611667593,528.57
1611667593,442.56
1611667594,404.41
1611667595,405.11
1611667598,406.2
1611667602,404.25
1611667602,405.32
1611667602,404.41
1611667602,404.43
1611667602,404.62
1611667602,404.75
1611667603,404.12
1611667604,403.62
1611667605,403.74
1611667607,407.31
1611667607,418.56
1611667608,528.52
1611667609,447.1
1611667610,447.95
1611667611,446.2
1611667612,447.28
1611667614,443.05
1611667614,407.04
1611667618,407.25
1611667618,407.94
1611667618,252.45
1611667618,45.04
1611667623,44.66
1611667623,45.9
1611667623,45.28
1611667623,45.2
1611667623,59.42
1611667624,168.37
1611667625,86.51
1611667626,85.34
1611667627,85.8
1611667628,85.54
1611667629,81.45
1611667630,43.94
1611667631,45.7
1611667632,45.41
1611667633,46.2
1611667634,44.49
1611667638,45.54
1611667638,46.02
1611667638,44.74
1611667638,45.3
1611667639,59.6
1611667640,167.03
1611667641,84.67
1611667642,85.75
1611667643,86.05
1611667644,85.26
1611667646,80.55
1611667646,45.34
1611667647,45.89
1611667648,45.36
1611667649,45.51
1611667650,45.44
1611667651,45.2
1611667653,44.98
1611667653,45.38
1611667654,46.19
1611667655,57.76
1611667657,166.87
1611667657,82.15
1611667658,44.27
1611667659,45.4
1611667660,44.97
1611667661,44.72
1611667662,44.4
1611667663,45.03
1611667664,44.65
1611667665,44.44
1611667666,45.96
1611667667,45.61
1611667668,45.07
1611667674,44.74
1611667674,45.33
1611667674,56.03
1611667674,168.03
1611667674,82.84
1611667674,45.54
1611667675,44.09
1611667676,41.96
1611667677,43.09
1611667678,41.67
1611667679,42.03
1611667683,41.91
1611667683,42.35
1611667683,43.23
1611667683,43.28
1611667684,43.03
1611667685,42.39
1611667686,41.51
1611667687,50.77
1611667688,173.3
1611667689,172.7
1611667690,133.75
1611667691,134.28
1611667692,133.22
1611667693,134.15
1611667694,134.26
1611667698,134.03
1611667698,134.46
1611667698,133.89
1611667698,133.87
1611667699,134.08
1611667700,134.16
1611667702,132.55
1611667702,134.02
1611667703,135.25
1611667704,173.5
1611667705,175.78
1611667706,176.69
1611667708,176.5
1611667708,177.23
1611667709,175.36
1611667710,137.14
1611667720,136.17
1611667720,137.82
1611667720,135.46
1611667720,136.32
1611667720,135.92
1611667720,137.81
1611667720,135.72
1611667720,137.24
1611667720,138.85
1611667720,176.97
1611667721,177.84
1611667722,177.32
1611667723,176.55
1611667724,177.32
1611667725,174.56
1611667726,136
1611667727,135.1
1611667728,136.6
1611667729,137.2
1611667730,136.93
1611667731,138
1611667732,141.52
1611667733,142.97
1611667734,141.73
1611667735,146.32
1611667736,182.92
1611667737,180.54
1611667738,181.57
1611667739,181.31
1611667740,181.42
1611667741,176.45
1611667742,141.38
1611667743,137.94
1611667747,137.36
1611667747,137.72
1611667747,136.14
1611667747,136.31
1611667749,136.31
1611667749,136.89
1611667750,136.86
1611667751,141.22
1611667752,176.53
1611667753,171.79
1611667764,137.34
1611667764,137.79
1611667764,135.97
1611667764,137.78
1611667764,133.15
1611667764,114.78
1611667764,114.78
1611667764,116.07
1611667764,114.24
1611667764,115.27
1611667764,114.32
1611667765,114.68
1611667766,115.44
1611667767,118.81
1611667768,154.52
1611667770,149.78
1611667770,114.48
1611667771,114.5
1611667772,113.77
1611667773,115.44
1611667774,114.38
1611667775,112.22
1611667776,111.58
1611667780,110.63
1611667780,110.84
1611667780,111.25
1611667780,111.1
1611667781,111.04
1611667782,111.14
1611667783,115.11
1611667785,150.78
1611667785,148.38
1611667786,110.57
1611667787,112.64
1611667788,112.04
1611667789,112.34
1611667790,111.72
1611667791,111.01
1611667816,157.66
1611667834,156.25
1611667834,158.06
1611667834,159.84
1611667834,160.32
1611667834,155.28
1611667834,120.17
1611667834,121.68
1611667834,124.41
1611667834,123.86
1611667834,124.02
1611667834,125.43
1611667834,125.29
1611667834,126.36
1611667834,126.53
1611667834,135.89
1611667834,171.06
1611667834,171.9
1611667834,173.27
1611667834,174.33
1611667836,176.58
1611667846,169.08
1611667846,139.24
1611667846,138.85
1611667846,140.87
1611667846,142.38
1611667846,144.53
1611667846,144.17
1611667846,147.2
1611667846,149.9
1611667846,150.61
1611667848,159.56
1611667848,175.68
1611667848,97.79
1611667849,66.92
1611667850,68.72
1611667851,71.6
1611667926,74.45
1611667926,75.1
1611667926,76.74
1611667926,79.67
1611667926,83.36
1611667926,86.54
1611667926,88.53
1611667926,89.93
1611667926,91.36
1611667926,91.07
1611667926,122.74
1611667926,204.78
1611667927,124.15
1611667927,91.96
1611667927,91.69
1611667927,91.42
1611667927,89.14
